POS,ID,pos_score,neg_score
n,07817160,0,0

n,07817315,0,0.375

n,07817465,0,0

n,07817599,0,0.25

n,07817758,0,0

n,07817871,0,0

n,07818029,0,0

n,07818133,0,0

n,07818277,0,0

n,07818422,0,0

n,07818572,0,0

n,07818689,0,0

n,07818825,0,0

n,07818995,0,0

n,07819166,0,0

n,07819303,0,0

n,07819480,0,0

n,07819682,0.25,0

n,07819769,0,0

n,07819896,0.125,0

n,07820036,0,0

n,07820145,0,0.5

n,07820297,0.25,0.125

n,07820497,0,0

n,07820683,0.25,0

n,07820814,0.125,0

n,07820960,0,0

n,07821107,0,0

n,07821260,0,0

n,07821404,0,0

n,07821610,0,0

n,07821758,0,0

n,07821919,0,0

n,07822053,0,0.25

n,07822197,0,0

n,07822323,0,0

n,07822518,0,0

n,07822687,0,0

n,07822845,0,0.25

n,07823004,0,0.375

n,07823105,0,0

n,07823280,0,0.125

n,07823369,0,0.375

n,07823460,0,0

n,07823591,0,0

n,07823698,0,0

n,07823814,0,0

n,07823951,0,0

n,07824191,0,0

n,07824268,0,0.125

n,07824383,0,0

n,07824502,0,0

n,07824702,0,0.25

n,07824863,0,0

n,07824988,0,0

n,07825194,0,0

n,07825312,0,0

n,07825399,0,0

n,07825496,0,0

n,07825597,0,0

n,07825717,0,0

n,07825850,0,0

n,07825972,0,0

n,07826091,0,0.125

n,07826250,0,0

n,07826340,0,0

n,07826453,0,0

n,07826544,0,0

n,07826653,0,0

n,07826930,0,0

n,07827130,0,0

n,07827284,0,0

n,07827410,0,0

n,07827554,0,0

n,07827750,0,0

n,07827896,0,0

n,07828041,0,0

n,07828156,0,0

n,07828275,0.125,0.125

n,07828378,0,0

n,07828642,0,0

n,07828807,0,0

n,07828987,0,0

n,07829248,0,0

n,07829331,0,0

n,07829412,0,0

n,07830493,0,0

n,07830593,0,0.25

n,07830690,0,0

n,07830841,0,0

n,07830986,0,0

n,07831146,0,0.375

n,07831267,0.125,0

n,07831450,0,0

n,07831663,0,0

n,07831821,0,0

n,07831955,0,0

n,07832099,0,0

n,07832202,0,0

n,07832307,0,0

n,07832416,0,0

n,07832592,0,0

n,07832741,0,0

n,07832902,0,0

n,07833333,0,0

n,07833535,0,0

n,07833672,0,0

n,07833816,0,0

n,07833951,0,0

n,07834065,0,0

n,07834160,0,0

n,07834286,0.375,0.25

n,07834507,0,0.125

n,07834618,0,0

n,07834774,0,0

n,07834872,0,0

n,07835051,0,0.125

n,07835173,0,0

n,07835331,0,0.5

n,07835457,0,0

n,07835547,0,0

n,07835701,0,0

n,07835823,0,0

n,07835921,0,0

n,07836077,0,0

n,07836269,0,0

n,07836456,0,0.25

n,07836600,0,0

n,07836731,0,0

n,07836838,0,0

n,07837002,0,0

n,07837110,0,0

n,07837234,0,0

n,07837362,0,0

n,07837545,0,0

n,07837630,0,0

n,07837755,0,0

n,07837912,0,0

n,07838073,0,0

n,07838233,0,0

n,07838441,0,0

n,07838551,0,0

n,07838659,0,0

n,07838811,0,0

n,07838905,0,0.125

n,07839055,0,0

n,07839172,0,0

n,07839312,0,0

n,07839478,0,0

n,07839593,0,0

n,07839730,0,0

n,07839864,0,0

n,07840027,0,0

n,07840124,0,0

n,07840219,0,0

n,07840304,0,0

n,07840395,0,0

n,07840520,0,0.25

n,07840672,0,0

n,07840804,0,0

n,07841037,0,0

n,07841345,0,0

n,07841495,0,0

n,07841639,0,0

n,07841800,0,0

n,07841907,0.125,0

n,07842044,0.125,0

n,07842130,0.125,0

n,07842202,0,0

n,07842308,0,0

n,07842433,0,0

n,07842605,0,0

n,07842753,0,0

n,07842972,0,0

n,07843117,0,0

n,07843220,0,0

n,07843348,0.375,0

n,07843464,0,0

n,07843636,0,0

n,07843775,0,0

n,07844042,0,0

n,07844604,0,0

n,07844786,0,0

n,07844867,0,0

n,07845087,0,0.125

n,07845166,0.125,0

n,07845335,0,0

n,07845421,0,0

n,07845495,0,0

n,07845571,0,0.125

n,07845702,0,0.25

n,07845775,0,0

n,07845863,0,0.25

n,07846014,0,0

n,07846143,0,0

n,07846274,0,0

n,07846359,0,0

n,07846471,0,0

n,07846557,0,0

n,07846688,0,0

n,07846802,0.125,0

n,07846938,0,0

n,07847047,0,0

n,07847198,0,0

n,07847453,0,0

n,07847585,0.25,0

n,07847706,0,0

n,07847827,0,0

n,07847917,0,0

n,07848093,0,0.25

n,07848196,0,0

n,07848338,0,0

n,07848645,0,0.125

n,07848771,0,0

n,07848936,0,0

n,07849026,0,0

n,07849186,0,0

n,07849336,0,0

n,07849506,0,0

n,07849619,0,0

n,07849733,0,0

n,07849912,0,0

n,07850083,0,0

n,07850219,0,0

n,07850329,0,0

n,07850957,0,0

n,07851054,0,0

n,07851298,0,0

n,07851443,0.125,0

n,07851554,0,0.125

n,07851641,0.125,0

n,07851767,0,0

n,07851926,0,0

n,07852045,0,0

n,07852229,0,0

n,07852302,0,0

n,07852376,0,0

n,07852452,0,0

n,07852532,0,0

n,07852614,0,0

n,07852712,0,0

n,07852833,0,0

n,07852919,0,0.125

n,07853125,0,0

n,07853232,0,0

n,07853345,0.125,0

n,07853445,0,0

n,07853560,0,0

n,07853648,0,0

n,07853762,0,0.25

n,07853852,0,0

n,07853946,0.125,0

n,07854066,0.125,0

n,07854184,0,0

n,07854266,0,0

n,07854348,0,0

n,07854455,0,0

n,07854614,0,0

n,07854707,0,0

n,07854813,0,0

n,07854982,0,0

n,07855105,0,0

n,07855188,0,0

n,07855317,0,0.125

n,07855413,0,0

n,07855510,0,0

n,07855603,0.125,0

n,07855721,0,0

n,07855812,0,0

n,07855907,0,0.25

n,07856045,0,0.5

n,07856186,0,0

n,07856270,0,0

n,07856756,0,0

n,07856895,0,0

n,07856992,0,0

n,07857076,0,0.25

n,07857170,0,0

n,07857356,0,0

n,07857598,0,0.125

n,07857731,0,0

n,07857959,0,0

n,07858114,0,0

n,07858197,0.125,0

n,07858336,0,0

n,07858484,0,0

n,07858595,0.125,0

n,07858841,0.375,0.125

n,07858978,0,0

n,07859142,0.125,0.125

n,07859284,0,0

n,07859583,0,0

n,07859796,0,0

n,07859951,0,0

n,07860103,0,0

n,07860208,0,0.25

n,07860331,0,0

n,07860447,0,0

n,07860548,0.125,0

n,07860629,0,0

n,07860805,0,0

n,07860988,0,0

n,07861158,0,0

n,07861247,0,0

n,07861334,0,0

n,07861421,0,0

n,07861557,0,0

n,07861681,0,0

n,07861813,0,0.25

n,07861983,0,0

n,07862095,0.5,0

n,07862244,0,0

n,07862348,0,0.125

n,07862461,0,0

n,07862611,0,0.25

n,07862770,0,0

n,07862946,0,0

n,07863107,0,0

n,07863229,0,0

n,07863374,0,0

n,07863547,0,0

n,07863644,0,0

n,07863802,0,0

n,07863935,0,0

n,07864065,0,0

n,07864198,0,0

n,07864317,0,0

n,07864475,0,0

n,07864638,0,0

n,07864756,0,0.625

n,07864934,0,0

n,07865105,0,0

n,07865196,0,0

n,07865484,0,0

n,07865575,0,0

n,07865700,0,0

n,07865788,0,0

n,07865911,0,0

n,07866015,0,0

n,07866151,0,0

n,07866277,0,0

n,07866409,0,0

n,07866571,0,0

n,07866723,0,0

n,07866868,0,0

n,07867021,0,0

n,07867164,0,0

n,07867324,0,0

n,07867421,0,0

n,07867616,0,0

n,07867751,0,0

n,07867883,0,0

n,07868045,0,0

n,07868200,0,0

n,07868340,0,0

n,07868508,0,0

n,07868684,0,0

n,07868830,0,0

n,07868955,0,0

n,07869111,0,0

n,07869291,0,0

n,07869391,0,0

n,07869522,0,0

n,07869611,0,0

n,07869775,0,0

n,07869937,0,0

n,07870069,0,0

n,07870167,0,0

n,07870313,0,0

n,07870478,0,0

n,07870620,0,0

n,07870734,0,0

n,07870894,0,0

n,07871065,0,0

n,07871234,0,0

n,07871335,0,0.125

n,07871436,0,0

n,07871588,0,0

n,07871720,0,0.125

n,07871810,0,0

n,07871940,0,0

n,07872170,0,0

n,07872284,0,0

n,07872381,0,0

n,07872492,0.125,0.125

n,07872593,0,0

n,07872748,0,0

n,07872915,0,0

n,07873057,0.125,0

n,07873198,0,0

n,07873348,0,0

n,07873464,0,0

n,07873679,0,0.125

n,07873807,0,0

n,07874063,0,0

n,07874159,0,0

n,07874259,0,0

n,07874343,0,0

n,07874441,0,0

n,07874531,0,0

n,07874674,0,0

n,07874780,0,0

n,07874995,0,0

n,07875086,0,0

n,07875152,0,0

n,07875267,0,0

n,07875436,0,0

n,07875560,0,0

n,07875693,0,0

n,07875835,0,0

n,07875926,0,0

n,07876026,0,0

n,07876189,0,0

n,07876281,0.25,0

n,07876460,0,0

n,07876550,0,0

n,07876651,0,0

n,07876775,0,0

n,07876893,0,0

n,07877062,0,0.25

n,07877187,0,0

n,07877299,0,0

n,07877411,0,0

n,07877575,0,0.25

n,07877675,0,0

n,07877849,0,0

n,07877961,0,0.25

n,07878145,0,0

n,07878283,0,0

n,07878479,0,0

n,07878647,0,0

n,07878785,0,0.25

n,07878926,0,0

n,07879072,0.125,0

n,07879174,0,0

n,07879350,0,0.125

n,07879450,0,0

n,07879560,0,0

n,07879659,0,0

n,07879821,0,0

n,07879953,0,0

n,07880080,0,0

n,07880213,0,0.375

n,07880325,0,0

n,07880458,0,0

n,07880583,0,0

n,07880751,0,0

n,07880880,0,0

n,07880968,0,0

n,07881117,0,0

n,07881205,0,0

n,07881310,0.125,0

n,07881404,0,0

n,07881525,0,0

n,07881625,0,0

n,07881800,0.25,0

n,07882420,0,0

n,07882497,0.125,0

n,07882886,0,0

n,07883031,0,0

n,07883156,0.125,0

n,07883251,0,0

n,07883384,0,0

n,07883510,0,0

n,07883661,0,0

n,07883860,0,0

n,07883980,0,0

n,07884182,0.125,0

n,07884266,0,0

n,07884413,0.125,0

n,07884567,0,0

n,07885223,0,0

n,07885705,0,0

n,07885832,0.375,0

n,07885937,0.25,0

n,07886057,0,0

n,07886176,0,0.375

n,07886317,0,0

n,07886463,0,0

n,07886572,0,0

n,07886849,0,0

n,07887099,0,0

n,07887192,0,0

n,07887304,0,0

n,07887461,0,0

n,07887634,0,0

n,07887967,0.125,0

n,07888058,0,0

n,07888229,0,0

n,07888378,0,0

n,07888465,0,0

n,07888709,0,0

n,07888816,0,0

n,07888909,0,0

n,07889193,0,0.125

n,07889274,0,0

n,07889510,0,0

n,07889814,0,0

n,07889990,0,0

n,07890068,0,0

n,07890226,0,0

n,07890352,0,0

n,07890540,0.25,0.125

n,07890617,0,0

n,07890750,0,0

n,07890890,0,0.25

n,07890970,0,0

n,07891095,0,0

n,07891189,0,0

n,07891309,0,0

n,07891433,0,0

n,07891613,0,0

n,07891726,0,0

n,07892418,0,0

n,07892512,0,0

n,07892813,0,0

n,07893253,0,0

n,07893425,0,0

n,07893528,0,0

n,07893642,0,0.125

n,07893792,0,0

n,07893891,0,0

n,07894102,0,0

n,07894298,0,0

n,07894451,0,0

n,07894551,0,0.125

n,07894703,0,0

n,07894799,0,0.125

n,07894965,0,0.125

n,07895100,0,0.25

n,07895237,0,0

n,07895435,0,0.125

n,07895595,0,0.125

n,07895710,0.375,0

n,07895839,0,0

n,07895962,0,0

n,07896060,0,0

n,07896165,0,0

n,07896287,0,0

n,07896422,0,0

n,07896560,0,0

n,07896661,0,0.125

n,07896765,0,0

n,07896893,0,0

n,07896994,0,0.875

n,07897116,0,0

n,07897200,0,0

n,07897438,0,0

n,07897600,0,0

n,07897750,0,0

n,07897865,0,0.125

n,07897975,0,0

n,07898117,0,0.375

n,07898247,0,0

n,07898333,0,0.125

n,07898443,0,0

n,07898617,0,0

n,07898745,0,0.625

n,07898895,0,0

n,07899003,0,0.25

n,07899108,0,0

n,07899292,0,0

n,07899434,0,0

n,07899533,0,0

n,07899660,0,0

n,07899769,0,0

n,07899899,0,0

n,07899976,0,0

n,07900225,0,0

n,07900406,0,0

n,07900616,0,0

n,07900734,0,0

n,07900825,0,0

n,07900958,0,0

n,07901176,0,0

n,07901264,0,0

n,07901355,0,0

n,07901457,0,0

n,07901587,0,0

n,07902121,0,0

n,07902336,0,0

n,07902443,0.375,0.25

n,07902520,0,0

n,07902698,0.125,0

n,07902799,0,0

n,07902937,0,0

n,07903101,0,0

n,07903208,0,0

n,07903543,0,0

n,07903643,0,0

n,07903731,0,0

n,07903841,0.5,0

n,07903962,0,0

n,07904072,0,0

n,07904190,0,0

n,07904293,0.125,0

n,07904395,0,0

n,07904637,0,0

n,07904760,0,0

n,07904865,0,0

n,07904934,0,0

n,07905038,0,0

n,07905296,0,0

n,07905386,0,0.25

n,07905474,0.25,0

n,07905618,0,0

n,07905770,0,0

n,07905979,0,0

n,07906111,0,0.125

n,07906284,0,0

n,07906572,0,0

n,07906718,0,0

n,07906877,0,0

n,07907037,0.25,0

n,07907161,0,0

n,07907342,0,0

n,07907429,0,0

n,07907548,0,0

n,07907831,0,0

n,07907943,0.25,0

n,07908411,0,0

n,07908567,0,0

n,07908647,0.125,0

n,07908812,0,0

n,07908923,0,0

n,07909129,0,0

n,07909231,0,0

n,07909362,0,0

n,07909504,0,0

n,07909593,0.125,0

n,07909714,0,0

n,07909811,0,0

n,07909954,0,0.125

n,07910048,0,0

n,07910152,0,0

n,07910245,0,0

n,07910379,0,0

n,07910538,0,0.125

n,07910656,0,0

n,07910799,0,0

n,07910970,0,0

n,07911061,0,0.125

n,07911249,0,0

n,07911371,0,0

n,07911677,0,0

n,07912093,0,0

n,07912211,0,0

n,07912499,0,0

n,07912619,0,0

n,07912726,0,0

n,07912834,0,0

n,07912933,0,0

n,07913081,0,0

n,07913180,0,0

n,07913300,0,0

n,07913393,0,0

n,07913537,0,0

n,07913644,0,0

n,07913774,0,0

n,07913882,0,0

n,07914006,0,0

n,07914128,0,0

n,07914271,0,0

n,07914413,0,0

n,07914586,0,0.25

n,07914686,0,0

n,07914777,0,0

n,07914887,0,0

n,07914995,0,0

n,07915094,0,0

n,07915213,0.125,0

n,07915366,0,0

n,07915491,0,0

n,07915618,0.125,0

n,07915800,0,0

n,07915918,0,0

n,07916041,0,0

n,07916183,0,0

n,07916319,0.125,0

n,07916437,0,0

n,07916582,0,0

n,07916773,0,0

n,07916872,0,0

n,07916970,0,0

n,07917133,0,0

n,07917272,0,0

n,07917392,0,0

n,07917507,0,0

n,07917618,0,0

n,07917791,0,0

n,07917874,0,0

n,07917951,0,0

n,07918028,0,0

n,07918193,0,0

n,07918309,0.125,0

n,07918454,0,0

n,07918601,0,0

n,07918706,0,0

n,07918879,0,0

n,07919055,0,0

n,07919165,0,0

n,07919310,0,0

n,07919441,0,0

n,07919572,0,0

n,07919665,0,0.25

n,07919787,0,0

n,07919894,0,0

n,07920052,0,0.125

n,07920222,0,0

n,07920349,0,0

n,07920540,0,0

n,07920663,0,0

n,07920872,0.125,0

n,07920989,0,0

n,07921090,0,0

n,07921239,0,0

n,07921360,0,0

n,07921455,0,0

n,07921615,0,0

n,07921834,0,0

n,07921948,0,0.25

n,07922041,0,0

n,07922147,0,0

n,07922299,0,0

n,07922512,0,0.625

n,07922607,0,0

n,07922764,0,0

n,07922955,0.75,0

n,07923034,0,0

n,07923176,0,0

n,07923297,0,0

n,07923495,0,0

n,07923576,0,0

n,07923665,0,0

n,07923748,0,0

n,07924033,0,0

n,07924276,0,0

n,07924366,0,0

n,07924443,0,0

n,07924560,0,0

n,07924655,0,0

n,07924747,0,0

n,07924834,0.25,0

n,07924955,0,0

n,07925116,0,0

n,07925229,0.25,0

n,07925327,0.25,0

n,07925423,0,0

n,07925500,0,0

n,07925608,0.25,0

n,07925708,0,0

n,07925808,0,0

n,07925966,0,0

n,07926127,0,0.125

n,07926250,0,0.125

n,07926346,0,0

n,07926442,0,0.125

n,07926540,0,0

n,07926642,0,0

n,07926785,0,0

n,07926920,0,0

n,07927070,0,0.125

n,07927197,0,0

n,07927512,0,0

n,07927716,0,0

n,07927836,0,0.125

n,07927931,0,0

n,07928163,0,0.125

n,07928264,0,0

n,07928367,0,0.125

n,07928488,0,0.125

n,07928578,0,0

n,07928696,0,0

n,07928790,0,0

n,07928887,0,0

n,07928998,0,0

n,07929172,0,0

n,07929351,0,0

n,07929519,0,0

n,07929940,0,0

n,07930062,0,0

n,07930205,0,0

n,07930315,0,0

n,07930433,0,0

n,07930554,0,0

n,07930864,0,0

n,07931001,0,0

n,07931096,0,0

n,07931280,0,0

n,07931452,0,0

n,07931612,0.125,0.5

n,07931733,0,0

n,07931870,0,0

n,07932039,0,0

n,07932176,0,0

n,07932323,0,0

n,07932454,0,0

n,07932614,0,0

n,07932762,0,0

n,07932841,0,0

n,07933154,0,0

n,07933274,0,0

n,07933530,0,0

n,07933652,0,0.125

n,07933799,0.375,0

n,07933891,0,0

n,07934032,0,0

n,07934152,0,0

n,07934282,0,0

n,07934373,0,0

n,07934530,0,0

n,07934678,0,0

n,07934800,0,0

n,07934908,0.375,0

n,07935043,0.125,0.75

n,07935152,0,0

n,07935288,0,0

n,07935379,0,0

n,07935504,0.125,0

n,07935737,0,0

n,07935878,0,0

n,07936015,0,0

n,07936093,0,0

n,07936177,0,0

n,07936263,0.25,0

n,07936459,0,0

n,07936548,0,0

n,07936745,0,0

n,07936979,0,0

n,07937069,0,0

n,07937203,0,0

n,07937344,0,0

n,07937461,0,0

n,07937621,0,0

n,07937786,0,0

n,07938007,0,0

n,07938149,0,0

n,07938313,0,0

n,07938427,0,0

n,07938594,0,0

n,07938773,0,0

n,07939159,0,0.5

n,07939382,0,0

n,07939638,0,0

n,07939880,0,0

n,07940121,0,0

n,07940242,0,0

n,07940448,0,0

n,07940552,0,0.25

n,07940865,0,0

n,07941045,0,0

n,07941170,0,0.125

n,07941405,0,0

n,07941574,0,0

n,07941729,0,0

n,07941945,0.125,0.25

n,07942152,0,0

n,07943300,0,0

n,07943480,0,0

n,07943646,0,0

n,07943870,0,0

n,07944050,0,0

n,07944242,0,0.25

n,07944408,0,0

n,07944618,0,0

n,07944754,0.125,0

n,07944900,0.375,0

n,07945077,0,0

n,07945236,0,0

n,07945369,0,0

n,07945490,0,0

n,07945657,0,0

n,07945818,0,0

n,07945949,0,0

n,07946135,0,0

n,07946288,0,0.125

n,07946516,0,0

n,07946694,0,0

n,07946851,0,0

n,07946969,0,0

n,07947069,0,0

n,07947255,0,0

n,07947675,0,0

n,07947789,0,0

n,07947958,0,0

n,07948098,0,0

n,07948183,0,0

n,07948314,0,0.125

n,07948518,0,0

n,07948754,0,0.5

n,07948971,0,0

n,07949160,0,0

n,07949463,0,0

n,07949796,0,0.125

n,07950090,0,0

n,07950295,0,0

n,07950418,0,0

n,07950592,0,0

n,07950685,0,0

n,07950786,0,0

n,07950920,0,0

n,07951464,0,0

n,07953367,0,0

n,07953499,0,0

n,07953603,0,0.625

n,07953827,0,0

n,07954014,0,0

n,07954211,0,0

n,07954441,0,0

n,07954576,0,0

n,07954731,0,0

n,07954863,0,0

n,07954946,0,0

n,07955057,0,0

n,07955280,0,0

n,07955455,0,0

n,07955566,0,0

n,07955726,0,0

n,07955841,0,0

n,07955961,0,0

n,07956112,0,0

n,07956250,0,0

n,07956426,0,0

n,07956552,0,0

n,07956721,0,0

n,07956887,0,0

n,07957193,0,0

n,07957327,0,0

n,07957456,0,0

n,07957546,0,0

n,07957655,0,0

n,07957855,0,0

n,07957986,0,0

n,07958099,0,0

n,07958196,0,0

n,07958294,0,0

n,07958407,0,0

n,07958501,0,0

n,07958642,0,0

n,07958727,0,0

n,07958820,0,0

n,07959016,0,0

n,07959269,0,0

n,07959393,0,0

n,07959659,0,0

n,07959863,0,0

n,07959943,0,0.125

n,07960384,0,0

n,07960569,0,0

n,07960666,0,0

n,07960769,0,0

n,07960928,0,0

n,07961016,0,0

n,07961270,0,0

n,07961379,0,0

n,07961480,0,0

n,07961956,0,0

n,07962124,0,0

n,07962295,0,0.25

n,07962405,0,0.125

n,07962500,0,0

n,07962628,0,0

n,07962707,0,0

n,07962991,0,0

n,07963087,0,0.125

n,07963208,0,0

n,07963330,0,0

n,07963494,0,0.125

n,07963613,0,0

n,07963711,0,0

n,07963987,0,0

n,07964144,0,0.125

n,07964324,0,0.125

n,07964495,0,0

n,07964809,0,0

n,07965085,0,0

n,07965817,0,0

n,07965937,0,0

n,07966140,0,0

n,07966421,0,0

n,07966570,0,0

n,07966719,0,0

n,07966927,0,0

n,07967129,0,0

n,07967382,0,0

n,07967736,0,0

n,07967982,0,0

n,07968354,0,0

n,07968550,0.5,0

n,07968702,0,0

n,07968974,0,0

n,07969192,0,0

n,07969366,0,0

n,07969695,0,0

n,07970079,0,0

n,07970301,0,0

n,07970406,0,0

n,07970721,0,0

n,07971023,0,0

n,07971141,0,0

n,07971298,0,0

n,07971449,0,0

n,07971582,0,0

n,07972279,0,0

n,07972425,0,0

n,07972674,0,0

n,07972888,0,0

n,07973088,0,0

n,07973241,0,0

n,07973373,0.125,0.25

n,07973487,0,0

n,07973653,0,0

n,07973782,0,0

n,07973868,0,0

n,07974025,0,0

n,07974766,0,0

n,07974850,0,0

n,07975026,0,0

n,07975909,0,0

n,07976069,0,0

n,07976181,0,0

n,07976420,0,0

n,07976596,0,0

n,07976725,0,0

n,07976851,0,0

n,07976936,0,0

n,07977108,0,0

n,07977237,0,0

n,07977344,0,0

n,07977592,0.125,0

n,07977870,0,0

n,07978055,0,0

n,07978170,0,0

n,07978276,0,0

n,07978423,0,0

n,07978924,0,0

n,07979425,0,0

n,07983170,0,0

n,07983856,0,0

n,07984805,0,0

n,07985135,0,0

n,07985223,0.125,0

n,07985384,0,0

n,07985533,0,0

n,07985628,0,0.125

n,07985825,0,0

n,07985948,0,0

n,07986066,0,0

n,07986198,0.125,0

n,07986381,0,0

n,07986617,0,0

n,07986771,0,0

n,07986982,0,0

n,07987135,0,0

n,07987216,0,0

n,07987380,0,0

n,07987580,0,0

n,07987689,0,0

n,07987794,0,0

n,07987903,0,0

n,07988010,0,0

n,07988089,0.125,0

n,07988229,0.125,0

n,07988369,0.125,0

n,07988490,0.125,0

n,07988604,0.125,0

n,07988716,0,0.125

n,07988857,0,0

n,07989083,0.375,0

n,07989220,0,0

n,07989373,0,0

n,07989620,0,0.375

n,07989741,0,0

n,07989973,0,0

n,07990158,0,0

n,07990377,0,0

n,07990648,0,0

n,07990824,0,0

n,07990956,0,0

n,07991169,0,0

n,07991272,0,0

n,07991364,0,0

n,07991579,0,0

n,07991780,0,0

n,07991868,0,0

n,07991994,0,0

n,07992116,0,0

n,07992222,0,0

n,07992308,0,0

n,07992450,0,0

n,07993109,0,0

n,07993279,0,0

n,07993526,0,0

n,07993643,0,0

n,07993776,0,0

n,07993929,0,0.125

n,07994331,0,0

n,07994555,0,0

n,07994752,0,0

n,07994818,0,0

n,07994941,0,0

n,07995074,0,0

n,07995164,0,0

n,07995278,0,0

n,07995365,0,0

n,07995453,0,0

n,07995617,0.5,0

n,07995856,0,0

n,07996010,0,0

n,07996149,0,0

n,07996412,0,0

n,07996598,0,0

n,07996689,0.125,0

n,07997338,0,0

n,07997486,0,0

n,07997581,0,0

n,07997703,0,0

n,07998206,0,0

n,07998323,0,0

n,07998450,0,0

n,07998573,0,0

n,07998712,0,0

n,07998904,0,0

n,07999068,0,0

n,07999291,0,0

n,07999471,0,0

n,07999584,0,0

n,07999699,0,0

n,08000118,0,0

n,08000304,0,0

n,08000644,0,0.125

n,08000881,0,0

n,08001083,0,0

n,08001209,0,0

n,08001344,0,0

n,08001441,0,0

n,08001685,0,0

n,08002015,0,0

n,08002125,0,0

n,08002269,0,0

n,08002384,0,0

n,08002578,0,0

n,08002717,0,0

n,08003035,0,0

n,08003173,0,0

n,08003306,0,0.625

n,08003427,0,0

n,08003525,0,0

n,08003619,0,0

n,08003717,0,0

n,08003839,0,0

n,08003935,0,0

n,08004089,0,0

n,08004210,0,0

n,08004342,0,0

n,08004443,0,0

n,08004548,0,0

n,08004695,0,0

n,08004953,0,0

n,08005123,0,0

n,08005260,0,0

n,08005580,0,0

n,08005761,0,0

n,08005877,0,0

n,08005954,0,0

n,08006094,0.375,0.125

n,08006250,0,0

n,08006405,0,0

n,08006511,0,0

n,08006741,0,0

n,08006868,0,0

n,08006989,0,0

n,08007204,0,0

n,08007430,0,0

n,08007534,0,0

n,08007667,0,0

n,08007777,0,0

n,08007897,0,0

n,08008017,0,0

n,08008254,0,0

n,08008335,0,0

n,08009239,0,0

n,08009478,0,0

n,08009659,0,0.125

n,08009834,0,0.5

n,08010191,0,0

n,08010364,0,0

n,08010559,0,0

n,08010942,0,0

n,08011266,0,0

n,08011523,0,0

n,08012028,0,0

n,08012384,0,0

n,08012765,0,0

n,08013176,0,0

n,08013453,0,0

n,08013653,0,0

n,08013845,0,0

n,08014202,0,0

n,08014615,0,0

n,08014860,0,0

n,08015116,0,0

n,08015321,0,0

n,08015731,0,0

n,08016035,0,0

n,08016385,0,0

n,08016900,0,0

n,08017257,0,0

n,08017614,0,0

n,08017974,0,0

n,08018189,0,0

n,08018666,0,0

n,08018983,0,0

n,08019281,0,0

n,08019523,0,0

n,08019913,0,0

n,08020242,0,0

n,08020785,0,0

n,08021129,0,0

n,08021464,0,0

n,08021785,0,0

n,08022087,0,0

n,08022259,0,0

n,08022666,0,0

n,08022972,0,0

n,08023374,0,0

n,08023843,0,0

n,08024096,0,0

n,08024408,0,0

n,08024732,0,0

n,08025112,0,0

n,08025497,0,0

n,08025835,0,0

n,08026197,0,0

